Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
1471,120,3,26,5858,1,2,2,0,0,3,0,12,2,2,4,0,7,5,1999,1999,1,1,8,8,3,0,1,2,2,1,2,3,0,1051,2,0,354,1405,1,0,1,0,1337,0,0,1337,1,0,2,0,2,1,1,5,0,1,3,1,1999,0,2,511,2,2,0,203,68,0,0,0,0,4,4,5,0,6,2010,0,0
1472,160,6,21,1680,1,2,3,0,0,0,0,2,2,2,3,3,6,5,1971,1971,1,1,6,6,1,504,2,2,1,2,2,3,3,156,5,0,327,483,1,2,1,0,483,504,0,987,0,0,1,1,2,1,2,5,0,0,5,5,1971,2,1,264,2,2,0,275,0,0,0,0,0,4,4,5,0,2,2010,4,0
1473,160,6,21,1680,1,2,3,0,0,0,0,2,2,2,3,3,5,5,1971,1971,1,1,6,6,1,492,2,2,1,2,2,3,3,300,5,0,225,525,1,2,1,0,525,567,0,1092,0,0,1,1,3,1,2,6,0,0,5,5,1997,2,1,320,2,2,0,0,0,0,0,0,0,4,4,5,0,3,2010,0,0
1474,160,4,24,2280,1,2,3,0,0,3,0,14,2,2,3,3,6,6,1975,1975,1,1,10,2,3,0,2,2,1,2,2,3,1,514,5,0,341,855,1,2,1,0,855,601,0,1456,0,0,2,1,3,1,1,6,0,1,2,1,1975,2,2,440,2,2,0,173,0,0,0,0,0,4,4,5,0,6,2010,0,0
1475,120,4,24,2280,1,2,3,0,0,3,0,14,2,2,3,0,7,6,1975,1975,1,1,10,2,3,0,2,2,1,1,2,3,5,0,5,0,836,836,1,0,1,0,836,0,0,836,0,0,1,0,2,1,2,4,0,0,5,1,1975,2,1,308,2,2,0,0,30,0,0,0,0,4,4,5,0,6,2010,0,0
1476,60,4,102,12858,1,2,2,0,0,0,0,15,2,2,0,3,9,5,2009,2010,1,1,14,14,4,162,0,2,2,0,2,3,5,0,5,0,1590,1590,1,0,1,0,1627,707,0,2334,0,0,2,1,3,1,0,10,0,1,1,1,2009,0,3,751,2,2,0,144,133,0,0,0,0,4,4,5,0,1,2010,3,5
1477,20,4,94,12883,1,2,2,0,0,1,0,15,2,2,0,0,8,5,2009,2010,1,1,14,14,4,256,1,2,2,1,2,3,5,0,5,0,1544,1544,1,0,1,0,1544,0,0,1544,0,0,2,0,3,1,1,7,0,0,5,1,2009,1,3,868,2,2,0,0,35,0,0,0,0,4,4,5,0,6,2010,3,5
1478,20,4,90,11520,1,2,3,0,0,0,0,15,5,2,0,0,9,5,2005,2005,3,1,14,14,1,615,1,2,2,0,2,3,0,110,5,0,1588,1698,1,0,1,0,1698,0,0,1698,0,0,2,0,3,1,0,7,0,1,1,1,2005,0,3,730,2,2,0,192,74,0,0,0,0,4,4,5,0,6,2010,0,0
1479,20,4,79,14122,1,2,2,0,0,0,0,15,2,2,0,0,8,5,2005,2006,3,1,5,5,1,240,1,2,2,0,2,3,0,28,5,0,1794,1822,1,0,1,0,1822,0,0,1822,0,0,2,0,3,1,0,8,0,1,1,1,2005,1,3,678,2,2,0,0,119,0,0,0,0,4,4,5,0,2,2010,0,0
1480,20,4,110,14300,1,2,3,2,0,0,1,15,2,2,0,0,9,5,2003,2004,3,1,14,14,1,1095,0,2,2,0,2,0,0,1373,5,0,1473,2846,1,0,1,0,2696,0,0,2696,1,0,2,1,3,1,0,10,0,2,1,1,2003,0,3,958,2,2,0,220,150,0,0,0,0,4,4,5,0,6,2010,0,0
1481,60,4,105,13650,1,2,3,0,0,1,0,15,2,2,0,3,8,5,2002,2002,1,1,14,14,1,232,1,2,2,1,2,0,0,578,5,0,1093,1671,1,0,1,0,1687,563,0,2250,1,0,2,1,3,1,1,7,0,1,0,1,2002,0,3,756,2,2,0,238,130,0,0,0,0,4,4,5,0,6,2010,0,0
1482,120,4,41,7132,1,2,2,0,0,0,0,15,2,2,4,0,8,5,2006,2006,1,1,14,14,4,178,1,2,2,1,2,2,0,24,5,0,1346,1370,1,0,1,0,1370,0,0,1370,0,0,2,0,2,1,1,6,0,1,1,1,2006,1,2,484,2,2,0,120,49,0,0,0,0,4,4,5,0,4,2010,0,0
1483,20,4,100,18494,1,2,2,0,0,1,0,8,2,2,0,0,6,5,2005,2005,1,1,14,14,3,0,1,2,2,1,2,3,5,0,5,0,1324,1324,1,0,1,0,1324,0,0,1324,0,0,2,0,3,1,1,6,0,0,5,1,2005,0,2,430,2,2,0,36,23,0,0,0,0,4,4,5,0,1,2010,0,0
1484,120,4,43,3203,1,2,3,0,0,0,0,0,2,2,4,0,7,5,2006,2006,1,1,14,14,1,14,1,2,2,1,2,1,0,16,5,0,1129,1145,1,0,1,0,1145,0,0,1145,0,0,2,0,2,1,1,6,0,0,5,1,2006,0,2,437,2,2,0,100,116,0,0,0,0,4,4,5,0,1,2010,0,0
1485,80,4,67,13300,1,2,2,0,0,0,0,8,2,2,0,7,7,5,2004,2004,1,1,14,14,3,0,1,2,2,1,2,3,0,326,5,0,58,384,1,0,1,0,744,630,0,1374,1,0,2,1,3,1,1,7,0,1,1,3,2004,0,2,400,2,2,0,100,0,0,0,0,0,4,4,5,0,6,2010,0,0
1486,60,4,63,8577,1,2,2,0,0,0,0,8,2,2,0,3,7,5,2004,2004,1,1,14,14,3,0,1,2,2,1,2,3,5,0,5,0,847,847,1,0,1,0,847,886,0,1733,0,0,2,1,3,1,1,7,0,1,1,3,2004,0,2,433,2,2,0,144,48,0,0,0,0,4,4,5,0,4,2010,0,0
1487,60,4,60,17433,1,2,1,0,0,2,0,13,2,2,0,3,8,5,1998,1998,3,1,14,14,1,114,1,2,2,0,2,3,5,0,5,0,1629,1629,1,0,1,0,1645,830,0,2475,0,0,2,1,4,1,1,7,0,1,2,1,1998,0,3,962,2,2,0,23,172,0,0,256,0,4,4,5,0,1,2010,0,0
1488,20,4,73,8987,1,2,3,0,0,0,0,21,2,2,0,0,8,5,2005,2006,1,1,14,14,1,226,1,2,2,1,2,4,5,0,5,0,1595,1595,1,0,1,0,1595,0,0,1595,0,0,2,0,2,1,1,6,0,1,1,1,2005,1,3,880,2,2,0,144,0,0,0,0,0,4,4,5,0,5,2010,0,0
1489,20,1,92,9215,1,2,3,0,0,0,0,21,2,2,0,0,7,5,2009,2010,3,1,14,14,3,0,1,2,2,1,2,3,5,0,5,0,1218,1218,1,0,1,0,1218,0,0,1218,0,0,2,0,2,1,1,4,0,0,5,1,2009,1,2,676,2,2,0,0,136,0,0,0,0,4,4,5,0,4,2010,3,5
1490,20,1,84,10440,1,2,3,0,0,1,0,21,2,2,0,0,6,5,2005,2005,1,1,14,14,3,0,1,2,2,0,2,3,0,1414,5,0,54,1468,1,0,1,0,1468,0,0,1468,1,0,2,0,2,1,1,6,0,1,1,1,2005,0,2,528,2,2,0,0,102,0,0,216,0,4,4,5,0,5,2010,0,0
1491,60,4,70,11920,1,2,3,0,0,0,0,20,2,2,0,3,7,5,2004,2004,1,1,14,14,1,122,1,2,2,1,2,1,5,0,5,0,831,831,1,0,1,0,831,828,0,1659,0,0,2,1,3,1,1,8,0,0,5,1,2004,1,2,484,2,2,0,144,68,0,0,0,0,4,4,5,0,4,2010,0,0
1492,30,3,70,9800,1,2,3,0,0,1,0,20,1,2,0,0,5,5,1920,1950,1,1,15,15,3,0,2,3,0,2,2,3,5,0,5,0,816,816,1,2,0,1,1012,0,0,1012,0,0,1,0,2,1,2,5,0,0,5,5,1920,2,1,429,2,2,0,121,0,80,0,0,0,4,4,5,0,4,2010,0,0
1493,20,4,39,15410,1,2,2,0,0,2,0,19,7,2,0,0,6,6,1974,2002,3,1,10,10,0,250,2,1,1,2,2,0,2,126,0,859,223,1208,1,0,1,0,1494,0,0,1494,1,0,2,0,3,1,2,7,0,2,3,1,1974,0,2,461,2,2,0,296,0,186,0,0,0,4,0,5,0,4,2010,0,1
1494,60,4,85,13143,1,2,2,0,0,0,0,13,2,2,0,3,8,5,1993,1993,1,1,6,7,1,504,1,2,2,1,2,3,4,250,0,981,0,1231,1,0,1,0,1251,1098,0,2349,1,0,2,1,4,1,1,9,0,1,2,1,1993,1,3,762,2,2,0,32,130,0,0,0,0,4,4,5,0,6,2010,0,0
1495,60,4,88,11134,1,2,3,0,0,0,0,13,2,2,0,3,8,5,1992,1993,1,1,6,6,1,180,1,2,2,1,2,3,0,1129,5,0,261,1390,1,0,1,0,1402,823,0,2225,1,0,2,1,4,1,1,7,0,1,2,1,1992,1,3,713,2,2,0,198,30,0,0,0,0,4,4,5,0,6,2010,0,0
1496,120,1,25,4835,1,2,2,0,0,2,0,21,2,2,4,0,7,5,2004,2005,1,1,8,8,3,0,1,2,2,0,2,1,0,1298,5,0,190,1488,1,0,1,0,1488,0,0,1488,1,0,2,0,2,1,1,6,0,1,1,1,2004,0,2,506,2,2,0,168,50,0,0,0,0,4,4,5,0,3,2010,0,0
1497,160,1,39,3515,1,1,3,0,0,0,0,21,2,2,4,3,7,5,2004,2004,1,1,14,14,3,0,1,2,2,1,2,3,5,0,5,0,840,840,1,0,1,0,840,840,0,1680,0,0,2,1,2,1,1,3,0,0,5,1,2004,1,2,588,2,2,0,0,111,0,0,0,0,4,4,5,0,1,2010,0,0
1498,160,1,30,3215,1,1,3,0,0,0,0,21,2,2,4,3,7,5,2004,2004,1,1,8,8,1,120,1,2,2,1,2,1,0,280,5,0,320,600,1,0,1,0,600,600,0,1200,0,0,2,1,2,1,1,4,0,0,5,5,2004,1,2,480,2,2,0,0,172,0,0,0,0,4,4,5,0,4,2010,8,0
1499,160,1,24,2544,1,1,3,0,0,0,0,21,2,2,3,3,7,5,2004,2005,1,1,8,8,3,0,1,2,2,1,2,3,0,368,1,42,190,600,1,0,1,0,600,600,0,1200,1,0,2,1,2,1,1,4,0,0,5,5,2004,1,2,480,2,2,0,0,172,0,0,0,0,4,4,5,0,2,2010,0,0
1500,160,1,24,2544,1,1,3,0,0,0,0,21,2,2,3,3,6,5,2005,2005,1,1,14,14,1,216,1,2,2,1,2,3,0,376,5,0,224,600,1,0,1,0,600,636,0,1236,1,0,2,1,2,1,1,4,0,0,5,5,2005,1,2,480,2,2,0,0,166,0,0,0,0,4,4,5,0,5,2010,0,0
1501,160,1,0,2980,1,2,3,0,0,1,0,21,2,2,4,3,6,5,2000,2000,1,1,8,8,1,1159,1,2,2,1,2,3,0,466,5,0,290,756,1,0,1,0,756,756,0,1512,1,0,2,1,2,1,1,5,0,0,5,5,2000,2,2,440,2,2,0,0,32,0,0,0,0,4,4,5,0,5,2010,0,0
1502,160,1,0,2403,1,2,2,0,0,3,0,21,2,2,4,3,7,5,2003,2003,1,1,14,14,3,0,1,2,2,1,2,3,0,244,5,0,286,530,1,0,1,0,530,550,0,1080,0,0,2,1,2,1,1,4,0,0,5,1,2003,1,2,496,2,2,0,0,50,0,0,0,0,4,4,5,0,6,2010,0,0
1503,20,1,57,12853,1,1,2,0,0,0,0,21,2,2,0,0,8,5,2010,2010,1,1,5,5,3,0,1,2,2,0,4,3,0,1032,5,0,610,1642,1,0,1,0,1418,0,0,1418,1,0,1,1,1,1,1,6,0,1,1,1,2010,1,3,852,2,2,0,160,192,0,224,0,0,4,4,5,0,4,2010,3,5
1504,60,1,68,7379,1,2,2,0,0,0,0,21,2,2,0,3,8,5,2000,2000,1,1,14,14,3,0,1,2,2,1,2,3,0,484,5,0,491,975,1,0,1,0,975,873,0,1848,1,0,2,1,3,1,1,7,0,1,2,1,2000,1,2,592,2,2,0,280,184,0,0,0,0,4,4,5,0,4,2010,0,0
1505,20,1,80,8000,1,2,3,0,0,0,0,21,2,2,0,0,7,5,2002,2002,1,1,14,14,3,0,1,2,2,1,2,3,0,833,5,0,659,1492,1,0,1,0,1492,0,0,1492,1,0,2,0,3,1,1,6,0,1,1,1,2002,1,2,596,2,2,0,277,137,0,0,0,0,4,4,5,0,4,2010,0,0
1506,20,4,0,10456,1,2,2,0,0,0,0,16,2,2,0,0,6,6,1967,1967,3,1,6,6,1,120,2,2,1,2,2,3,0,506,5,0,1323,1829,1,1,1,0,1829,0,0,1829,1,0,2,0,4,1,2,8,0,0,5,1,1967,1,2,535,2,2,0,0,76,0,0,0,0,4,4,5,0,5,2010,0,0
1507,60,4,80,10791,1,2,3,0,0,0,0,16,2,2,0,3,6,5,1993,1993,1,1,8,8,3,0,2,2,2,1,2,2,0,1137,5,0,143,1280,1,0,1,0,1280,1215,0,2495,1,0,2,1,4,1,1,9,0,1,2,1,1993,2,2,660,2,2,0,224,32,0,0,0,0,4,4,5,0,3,2010,0,0
1508,50,4,0,18837,1,2,2,0,0,0,0,16,2,2,0,1,6,5,1978,1978,1,1,8,8,3,0,2,2,2,1,2,2,1,687,4,46,491,1224,1,2,1,0,1287,604,0,1891,0,1,3,0,3,1,2,7,0,1,2,1,1978,1,2,678,2,2,0,0,69,0,0,0,0,4,4,5,0,4,2010,0,0
1509,60,4,80,9600,1,2,3,0,0,0,0,16,2,2,0,3,6,6,1971,1971,1,1,8,8,3,0,2,2,1,2,2,3,1,329,5,0,386,715,1,2,1,0,930,715,0,1645,0,0,1,2,4,1,2,7,0,0,5,1,1971,1,2,441,2,2,0,0,78,0,0,0,0,4,2,5,0,6,2010,0,0
1510,20,4,80,9600,1,2,3,0,0,0,0,12,2,2,0,0,5,5,1966,1966,3,1,14,14,1,172,2,2,1,2,2,3,3,698,5,0,534,1232,1,2,1,0,1232,0,0,1232,1,0,1,1,3,1,2,6,0,0,5,1,1966,1,2,490,2,2,0,0,224,0,0,0,0,4,4,5,0,4,2010,0,0
1511,20,4,90,9900,1,2,3,0,0,1,0,12,2,2,0,0,5,5,1966,1966,3,1,6,6,3,0,2,2,2,1,2,3,2,1059,5,0,150,1209,1,1,1,0,1209,0,0,1209,1,0,1,0,3,1,2,6,0,0,5,1,1966,1,2,504,2,2,0,0,0,120,0,0,0,4,4,5,0,4,2010,8,0
1512,20,4,88,9680,1,2,3,0,0,0,0,12,2,2,0,0,5,6,1967,1967,1,1,15,10,1,268,2,2,1,2,2,3,2,1010,5,0,500,1510,1,0,1,0,1510,0,0,1510,1,0,2,0,3,1,1,6,0,0,5,1,1967,1,2,517,2,2,0,0,40,0,0,204,0,4,0,5,0,4,2010,0,0
1513,80,4,0,10600,1,1,2,0,0,0,0,12,2,2,0,7,6,5,1964,1964,1,1,6,6,3,0,2,2,1,2,2,3,5,0,5,0,533,533,1,2,1,0,1131,644,0,1775,0,0,2,0,3,1,2,8,0,0,5,1,1964,2,2,480,2,2,0,0,172,0,0,0,0,4,4,5,0,5,2010,4,4
1514,90,4,98,13260,1,2,2,0,0,0,0,12,2,2,2,0,5,6,1962,2001,3,1,6,6,1,144,2,2,1,2,2,3,2,1500,5,0,228,1728,1,2,1,0,1728,0,0,1728,2,0,2,0,6,2,2,10,0,0,5,6,0,3,0,0,5,5,0,0,0,0,0,0,0,4,4,5,0,1,2010,9,1
1515,50,4,68,9724,1,2,3,0,0,0,0,12,2,2,0,1,5,7,1952,2002,1,1,8,8,1,265,1,2,1,2,2,3,4,670,5,0,470,1140,1,1,1,0,1929,532,0,2461,0,0,2,0,3,1,2,7,2,2,1,5,1994,2,2,400,2,2,0,0,0,0,0,0,0,4,2,5,0,3,2010,0,0
1516,50,4,120,17360,1,2,3,0,0,1,0,12,0,2,0,1,6,6,1949,1950,1,1,8,8,4,340,2,1,1,2,2,3,3,300,5,0,482,782,1,2,1,0,1019,537,0,1556,0,0,2,0,3,1,2,6,0,1,1,1,1949,2,2,470,2,2,0,0,0,150,0,0,0,4,4,5,0,1,2010,0,0
1517,85,4,75,11380,1,2,2,0,0,0,0,12,2,2,0,6,6,8,1966,2008,1,1,6,6,1,216,2,2,1,2,2,0,0,944,5,0,136,1080,1,1,1,0,1128,0,0,1128,1,0,1,0,2,1,1,5,0,1,1,1,1966,2,1,315,2,2,0,238,0,0,0,0,0,4,4,3,1500,1,2010,0,0
1518,90,4,70,8267,1,2,3,0,0,1,0,12,1,2,2,0,5,5,1958,1958,1,1,6,6,3,0,2,2,1,2,2,3,5,0,5,0,1604,1604,1,2,1,0,1604,0,0,1604,0,0,2,0,4,2,2,8,0,0,5,1,1958,2,2,576,2,2,0,42,0,0,0,0,0,4,4,5,0,3,2010,0,0
1519,20,4,70,8197,1,2,3,0,0,0,0,12,2,2,0,0,7,5,2003,2009,1,1,14,14,1,506,1,2,2,1,2,3,0,1188,5,0,292,1480,1,0,1,0,1480,0,0,1480,1,0,2,0,3,1,1,7,0,0,5,1,2003,1,2,620,2,2,0,252,73,0,0,0,0,4,1,3,300,2,2010,0,0
1520,20,4,0,8050,1,2,2,0,0,0,0,12,2,2,0,0,5,5,1959,1959,3,1,8,8,1,150,2,2,1,2,2,3,2,856,3,162,125,1143,1,2,1,0,1143,0,0,1143,1,0,1,0,3,1,2,6,0,0,5,1,1959,1,1,308,2,2,0,0,0,0,0,0,0,4,0,5,0,5,2010,0,0
1521,20,4,87,10725,1,2,2,0,0,0,0,12,2,2,0,0,5,5,1959,1959,3,1,8,8,1,91,2,2,1,2,2,3,3,936,5,0,270,1206,1,3,1,0,1206,0,0,1206,0,0,1,0,3,1,2,6,0,0,5,1,1959,1,1,312,2,2,0,0,21,0,0,0,0,4,4,5,0,5,2010,0,0
1522,20,4,80,10032,1,2,3,0,0,0,0,12,2,2,0,0,6,5,1959,1959,1,1,15,15,4,432,2,2,1,2,2,3,3,734,5,0,510,1244,1,0,1,0,1580,0,0,1580,1,0,1,1,3,1,2,6,0,2,1,1,1956,2,2,440,2,2,0,0,28,0,0,160,0,4,2,5,0,6,2010,0,0
1523,50,4,60,8382,1,2,3,0,0,0,0,12,2,2,0,1,4,5,1956,1956,1,1,8,8,3,0,2,2,1,2,2,3,5,0,5,0,832,832,1,2,1,1,832,505,0,1337,0,0,1,0,3,1,2,5,0,0,5,1,1956,2,1,263,2,2,0,0,0,0,0,0,0,4,4,5,0,2,2010,0,0
1524,20,4,60,10950,1,2,3,0,0,0,0,12,2,2,0,0,5,7,1952,1952,1,1,16,16,3,0,2,2,1,2,2,3,2,339,5,0,525,864,1,2,1,0,1064,0,0,1064,0,1,1,0,2,1,3,4,0,0,5,5,1952,2,1,318,2,2,0,0,0,0,0,0,0,4,4,5,0,5,2010,0,0
1525,20,4,119,10895,1,2,3,0,0,1,0,12,2,2,0,0,5,6,1955,1955,1,1,8,8,3,0,2,1,1,2,2,3,3,648,5,0,324,972,1,2,1,0,972,0,0,972,0,0,1,0,3,1,2,5,0,0,5,1,1955,2,1,305,2,2,0,0,0,205,0,0,0,4,2,5,0,6,2010,0,0
1526,190,4,70,13587,1,2,3,0,0,0,0,12,2,2,1,0,5,5,1958,1958,1,1,8,8,3,0,2,2,1,2,2,1,3,532,5,0,456,988,1,2,1,0,988,0,0,988,1,0,1,0,2,1,2,5,0,0,5,1,1958,2,1,264,2,2,0,0,0,0,0,0,0,4,4,5,0,4,2010,0,1
1527,30,4,65,7898,1,2,3,0,0,1,0,12,2,2,0,0,4,7,1920,1994,1,1,8,8,3,0,2,2,0,2,2,3,5,0,5,0,576,576,1,1,1,0,985,0,0,985,0,1,1,0,2,1,2,4,0,0,5,5,1989,2,2,676,2,2,2,0,0,0,0,0,0,4,4,5,0,4,2010,0,0
1528,50,4,60,8064,1,2,3,0,0,0,0,12,0,2,0,1,6,8,1948,2004,1,1,16,16,3,0,2,2,1,2,2,3,1,481,3,174,161,816,1,2,1,0,816,408,0,1224,1,0,1,0,3,1,2,5,0,0,5,5,1950,2,1,280,2,2,0,414,0,0,0,0,0,4,2,5,0,5,2010,0,0
1529,20,4,81,7635,1,2,2,0,0,1,0,12,2,2,0,0,5,6,1960,1960,1,1,3,15,3,0,2,2,1,2,2,3,3,588,4,350,237,1175,1,0,1,0,1175,0,0,1175,0,0,1,1,3,1,2,6,0,0,5,5,1960,1,2,484,2,2,0,0,0,0,0,0,0,4,4,5,0,6,2010,0,0
1530,20,4,80,9760,1,2,3,0,0,0,1,12,2,2,0,0,6,7,1963,1984,3,1,15,15,1,218,2,2,1,2,2,0,2,717,4,263,415,1395,1,2,1,0,1395,0,0,1395,1,0,1,0,2,1,2,7,1,1,2,1,1963,1,2,440,2,2,0,657,0,113,0,240,0,4,4,5,0,5,2010,0,0
1531,50,6,60,4800,1,2,3,0,0,1,0,17,2,2,0,1,4,5,1900,1954,3,1,15,15,1,771,2,2,2,2,2,3,1,48,5,0,661,709,1,2,1,0,1157,687,0,1844,1,0,1,0,3,1,2,9,2,2,1,2,1900,2,1,240,2,2,0,84,0,0,0,0,0,4,4,5,0,1,2010,4,1
1532,30,6,56,4485,1,0,3,0,0,0,0,17,0,2,0,0,5,7,1920,1950,1,1,15,15,3,0,2,2,2,2,2,3,2,579,5,0,357,936,1,2,1,0,936,0,0,936,1,0,1,0,2,1,2,5,0,1,1,6,0,3,0,0,5,5,1,51,0,135,0,0,0,4,1,5,0,5,2010,0,0
1533,20,6,69,5805,1,0,3,1,0,0,1,17,2,2,0,0,5,7,1957,1957,3,1,8,8,3,0,2,2,1,2,2,2,2,274,3,1073,0,1347,1,1,1,0,1347,0,0,1347,1,1,1,0,3,1,1,6,0,0,5,5,1957,2,2,551,2,2,0,0,0,0,0,0,0,4,4,5,0,6,2010,0,0
1534,45,6,50,6900,1,2,3,0,0,1,0,17,2,2,0,1,6,7,1938,2000,1,1,8,8,3,0,2,2,2,1,2,3,5,0,5,0,827,827,1,1,1,0,827,424,0,1251,0,0,1,0,3,1,3,6,0,0,5,5,1938,2,1,240,3,2,2,0,0,0,0,0,0,4,4,5,0,1,2010,0,0
1535,50,6,69,11851,1,2,3,0,0,0,0,17,0,2,0,1,5,7,1948,2009,1,1,14,14,3,0,2,1,0,2,2,3,2,780,5,0,247,1027,1,0,1,0,1027,606,0,1633,0,0,1,0,3,1,1,7,0,1,1,5,1948,2,1,240,2,2,0,0,100,126,0,0,0,4,4,5,0,6,2010,0,0
1536,50,6,0,8239,1,2,3,0,0,0,0,17,0,2,0,1,5,6,1920,1962,1,1,8,8,3,0,2,2,0,2,2,3,3,176,5,0,832,1008,1,2,1,0,1060,185,0,1245,0,0,1,0,3,1,2,6,0,0,5,5,1962,2,1,315,2,2,0,0,0,334,0,0,0,4,4,5,0,3,2010,0,0
